,modeldate,text,retweet_count,favorite_count
1273,2020-10-05 20:32:00,"Folks, if you live in:

Arizona
Arkansas
Florida
Georgia
Hawaii
Indiana
Kentucky
Mississippi
Ohio
South Carolina
Tennessee
Texas

Today is your last day to register to vote. Head to https://t.co/eoxT07d7QB to get registered before it's too late. https://t.co/Flq9HFKnc0",11715,29173
1274,2020-10-05 20:02:23,I’m in Florida to discuss my plans to build back our economy better for the Hispanic community and working families. Tune in. https://t.co/bKRYmvaH8O,3809,19273
1275,2020-10-05 19:59:29,"RT @TeamJoe: We are 29 days away from Election Day, &amp; it’s the last day to register to vote in these states!

✅Arkansas
✅Arizona
✅Florida
✅…",1348,0
1276,2020-10-05 16:54:00,https://t.co/eoxT07d7QB https://t.co/J6mYQG0oF2,10360,53268
1277,2020-10-05 16:26:02,RT @TheDemocrats: You don’t have to wait until November 3 to cast your ballot. Be an #OctoberVoter. Make an early voting plan. https://t.co…,1563,0
1278,2020-10-05 16:25:35,"RT @HillaryClinton: Today is the deadline to register to vote in several states, including Arizona, Arkansas, Florida, Georgia, Ohio, and T…",9312,0
1279,2020-10-05 14:00:01,"Imagine a future where:

- Health care is a right
- We end the gun violence epidemic
- We combat climate change
- Our government works for everyone

It’s a future that we can build — together.",45604,346503
1280,2020-10-05 00:10:00,"The economy.
Climate change.
Health care.
Civil rights.
Racial justice.
The U.S. Supreme Court.
Our democracy.

They’re all on the line. Vote. https://t.co/eoxT07d7QB",20186,112628
1281,2020-10-04 22:32:00,It’s time we build an economy where everyone gets a fair return for their work and an equal chance to get ahead. An economy more vibrant and powerful because everyone is in on the deal. https://t.co/Tjgyn1gR2V,5505,25396
1282,2020-10-04 21:01:00,"Today marks 30 days until Election Day. 30 days until we begin to restore the soul of the nation.

Chip in to power our campaign through this final stretch: https://t.co/v5RXu2WPlZ",4128,21858
1283,2020-10-04 19:05:00,"Before we're Democrats or Republicans or independents — we're Americans.

We can't forget that.",35162,324727
1284,2020-10-04 17:20:00,"There are only 30 days until Election Day — but in many states, you don’t have to wait until November 3rd to make your voice heard. Head to https://t.co/eoxT07d7QB and make a plan to vote early today.",7216,34537
1285,2020-10-04 15:30:00,30 days.,40103,456697
1286,2020-10-04 14:05:00,"Receiving the Medal of Freedom from my friend @BarackObama was a great, great honor. I'm proud to have dedicated my life to serving this country — but I'm not done yet. https://t.co/NKEmYGOl6s",28600,164409
1287,2020-10-04 00:15:00,"At this moment, we’re facing unprecedented crises. But I know the American people have what it takes to overcome them.

There’s not a single thing beyond our capacity.",16656,138984
1288,2020-10-03 23:23:00,"Folks, with just one month left until Election Day, voting is underway and there’s no time to wait to make your voice heard. Head to https://t.co/eoxT07uII9 to find everything you need to make your voting plan.",8902,43919
1289,2020-10-03 22:07:00,"There’s just one month left before the most important election of our lifetime — one that will shape the future of our nation for decades to come.

Don’t wake up on November 4th wishing you had done more. Get involved today: https://t.co/gnaFCACYrW",5103,24995
1290,2020-10-03 20:37:00,One month until we can call @DrBiden our First Lady-Elect. https://t.co/Yi6wxsonYP,26648,319915
1291,2020-10-03 19:15:00,"It's time we come together.

It's time we see each other as fellow Americans, who don't just live in red states and blue states, but who live in — and love — the United States of America.

That's who we are — and there is nothing we cannot do if we do it together.",22337,144348
1292,2020-10-03 18:32:00,"One month until Election Day. Let’s do this, America.",112941,1135196
1293,2020-10-03 13:47:00,"Be a patriot. Do your part.

Wearing a mask will protect you. But it will also protect those around you — your mom, your dad, your son, your daughter, your neighbor, your co-worker.

Don’t just do it for yourself. Do it for the people you love.",47353,260680
1294,2020-10-03 02:18:00,We have to come together. https://t.co/P8SkE6vkX1,11090,67830
1295,2020-10-03 01:42:00,"Thank you, Grand Rapids, for a great afternoon. From the virus to the economy, we face immense challenges as a nation. But if we come together and act as one America, we can and will overcome them. https://t.co/eY5FVKRv3K",8658,79710
1296,2020-10-02 23:46:00,"I’m running as a Democrat, but I will be an American president. Whether you voted for me or against me, I will represent you.",71473,820367
1297,2020-10-02 23:16:00,"We can, we will, and we must come together.",24189,280478
1298,2020-10-02 21:56:00,"This cannot be a partisan moment.

It must be an American moment.

We have to come together as a nation.",39739,375387
1299,2020-10-02 20:26:26,"I’m delivering remarks from Grand Rapids, Michigan. Tune in. https://t.co/LhZJjc4wIb",3709,21829
1300,2020-10-02 19:10:00,"Tonight, @BarackObama, @KamalaHarris, and @MichaelB4Jordan are hosting a grassroots fundraiser to discuss what's at stake this November and the importance of making your voice heard at the ballot box.

Chip in to reserve your spot: https://t.co/gWU2HX3G9R https://t.co/TiygIszVmE",5493,35438
1301,2020-10-02 16:22:43,"I’m happy to report that Jill and I have tested negative for COVID. Thank you to everyone for your messages of concern. I hope this serves as a reminder: wear a mask, keep social distance, and wash your hands.",128137,883472
1302,2020-10-02 12:45:10,Jill and I send our thoughts to President Trump and First Lady Melania Trump for a swift recovery. We will continue to pray for the health and safety of the president and his family.,63494,924734
1303,2020-10-02 00:40:00,"Donald Trump will do everything he can to distract from the fact that because of his failed COVID-19 response:

- Over 200,000 Americans have died
- 26 million are on unemployment
- 1 in 6 small businesses risk permanent closure

We can’t let him.",22539,146567
1304,2020-10-01 23:18:00,"When I first ran for Senate, we put up a billboard that said, “Joe Biden: For all our families.”

It’s a motto that has guided me throughout my career.

It doesn’t matter if you’re a Democrat or Republican—I’ll be a president for all Americans, not just the ones who vote for me.",20051,157470
1305,2020-10-01 22:35:00,"On Native Women's Equal Pay Day, we recognize the hard truth that Native women earn just $0.57 for every dollar a white man makes. It's unacceptable.

A Biden-Harris Administration will stand with women in Indian Country and pass legislation to close the gender wage gap. https://t.co/RstWRwFc2J",3430,19250
1306,2020-10-01 21:10:00,"During Filipino American History Month, we celebrate the community's immense contributions to our country — from early immigrants to the millions today, many who serve in the military or as frontline workers. As President, I'll work alongside them to protect the American people.",9351,52225
1307,2020-10-01 20:20:00,"Three years ago today, Las Vegas was struck by tragedy when a gunman opened fire on the Route 91 Harvest Festival. It remains the deadliest mass shooting in modern U.S. history.

As we remember those we lost, we must take action to ensure it never happens again.",23141,215785
1308,2020-10-01 19:08:00,Jill and I wish a happy Mid-Autumn Festival to all those celebrating. We join you in hoping for a future filled with peace and prosperity — and hope your festivities lead to a bountiful harvest in the year ahead.,4442,40630
1309,2020-10-01 19:00:06,RT @ewarren: When news broke about Donald Trump’s taxes (or lack thereof)—a few of you asked me to break it down with my friend @KatiePorte…,16000,0
1310,2020-10-01 18:45:00,"Jill and I want to wish a very happy birthday to President Carter –– a patriot, a humanitarian, and a friend. Thank you for your tireless dedication to our country and to the world. https://t.co/SrajBmltek",7055,65323
1311,2020-10-01 17:40:00,"On behalf of Jill and our entire family, I want to wish the Korean-American community a happy Chuseok. May your celebrations be filled with laughter, joy, and plenty of good food. 행복한 한가위 보내세요!",14479,128678
1312,2020-10-01 16:36:00,"I paid my taxes.

These folks paid their taxes.

So why didn’t President Trump pay his? https://t.co/gcRWGnWF57",15426,62659
1313,2020-10-01 14:40:00,"You determine the outcome of this election — not Donald Trump.

Vote: https://t.co/eoxT07uII9",11473,63985
1314,2020-10-01 02:00:00,"It's safe to say I've gotten to know the hardworking men and women of @Amtrak over the years — I'm proud to stand with them as they face furloughs due to funding cuts.

These essential workers have kept us moving during this pandemic –– now it's time we have their backs. https://t.co/aoaTYZdhoF",4148,24071
1315,2020-10-01 01:42:00,"Last night, I went toe-to-toe with Donald Trump and laid out my vision for a stronger, more inclusive America. Check out a few of the top moments from the first debate: https://t.co/H1WFQIxU6y",5886,38595
1316,2020-10-01 01:02:00,"Folks, it all comes down to this. We’re just a few hours away from our final end-of-quarter deadline before Election Day — and we need your help to hit our goal.

It’s now or never. Chip in to help us beat Donald Trump: https://t.co/dammrUy8yd",1766,9866
1317,2020-10-01 00:19:33,"We're in Johnstown, Pennsylvania, for the final stop of the Build Back Better Express Tour. Tune in now to watch. https://t.co/WlSuLrlKFI",1943,10432
1318,2020-10-01 00:12:00,Last night reinforced why I got into this race: We are in a battle for the soul of this nation — and it’s a battle we must win.,36400,333417
1319,2020-09-30 23:46:00,Chip in to help us take this train all the way to 1600 Pennsylvania Ave: https://t.co/i5hXFouYHi https://t.co/jzlKzUO0MJ,2798,19470
1320,2020-09-30 23:19:50,"And do me a favor, make sure to select the train icon when you do. https://t.co/CMIaVb5BRX",1058,8583
1321,2020-09-30 23:19:49,"I'm giving everything I've got in these final 34 days to make sure we beat Donald Trump, but I can't do it without your help.

Join our grassroots fundraising team to help us win this November. https://t.co/T5CN04xsXo",2497,14351
1322,2020-09-30 22:30:00,"White supremacy has no place in America.

We shouldn’t have to beg the President of the United States to say that.",59886,320946
1323,2020-09-30 21:52:17,"We're in Greensburg, Pennsylvania, for stop four of the Build Back Better Express Tour. Tune in now to watch. https://t.co/1NOIrJrvJd",1947,10405
1324,2020-09-30 21:48:00,"Ignore the polls, ignore his tweets, ignore his obnoxious debate performance.

We have to stay focused. We have to win.

Chip in to help us do it: https://t.co/qTfNFIRY9Y",5912,31424
1325,2020-09-30 21:21:00,"Hello, Greensburg! https://t.co/m7L9zdM8uF",11096,84254
1326,2020-09-30 19:59:00,Listening to folks and discussing how we can make their lives better. It’s what our Build Back Better Express Tour is all about — and it’s what I’ll do every day as your president. https://t.co/y6m8F2UnQy,5583,40081
1327,2020-09-30 18:55:14,"We're in Pittsburgh, Pennsylvania, for stop three of the Build Back Better Express Tour. Tune in now to watch. https://t.co/KoGBkEKUxS",2049,11282
1328,2020-09-30 18:37:00,"Donald Trump showed the country last night just how unfit he is to be president. If you weren't able to bear watching it, we condensed it down to one minute for you: https://t.co/uopjSrldzn",28948,126797
